LEAID,grad_rate,chron_absent,enrolled,absent_rate
2302640,77.0,555.0,2401.0,23.11536859641816
2302820,85.0,748.0,3680.0,20.32608695652174
2303150,87.0,646.0,2441.0,26.464563703400245
2303510,87.0,331.0,1698.0,19.49352179034158
2303780,92.0,292.0,2358.0,12.383375742154367
2303930,95.0,84.0,1603.0,5.240174672489083
2305500,87.0,279.0,1337.0,20.867614061331334
2305670,95.0,147.0,2101.0,6.996668253212755
2306060,94.0,185.0,2724.0,6.791483113069016
2306510,92.0,163.0,1257.0,12.967382657120128
2307320,64.0,1169.0,5422.0,21.560309848764295
2308500,87.0,121.0,540.0,22.407407407407405
2309930,87.0,1161.0,6731.0,17.248551478235033
2310500,82.0,621.0,3149.0,19.72054620514449
2310530,96.0,265.0,2930.0,9.044368600682594
2310590,87.0,231.0,2051.0,11.262798634812286
2310710,87.0,270.0,1978.0,13.65015166835187
2310770,78.0,619.0,3635.0,17.028885832187072
2310860,87.0,338.0,1733.0,19.503750721292555
2311370,92.0,275.0,2303.0,11.940946591402518
2311520,87.0,342.0,1324.0,25.83081570996979
2311550,87.0,406.0,1851.0,21.934089681253376
2311790,85.0,301.0,3554.0,8.469330332020258
2312330,88.0,450.0,3130.0,14.376996805111824
2313350,82.0,499.0,1788.0,27.908277404921694
2313490,95.0,152.0,1273.0,11.940298507462686
2313560,82.0,498.0,2496.0,19.951923076923077
2313860,87.0,225.0,1182.0,19.035532994923855
2314100,95.0,133.0,1625.0,8.184615384615384
2314130,95.0,169.0,1739.0,9.718228867165038
2314160,87.0,261.0,1945.0,13.419023136246786
2314210,87.0,352.0,1856.0,18.96551724137931
2314240,95.0,167.0,2043.0,8.174253548702888
2314330,87.0,431.0,2061.0,20.912178554099953
2314590,82.0,521.0,2434.0,21.405094494658996
2314670,89.0,391.0,3015.0,12.96849087893864
2314700,85.0,383.0,3048.0,12.565616797900262
2314768,87.0,253.0,2514.0,10.063643595863166
2314772,82.0,356.0,1889.0,18.84595023822128
2314773,95.0,226.0,2339.0,9.662248824283882
2314775,87.0,248.0,1699.0,14.596821659799884
2314776,87.0,354.0,2073.0,17.0767004341534
2314779,92.0,390.0,2661.0,14.656144306651631
2314782,82.0,326.0,1573.0,20.724729815638906
2314783,77.0,230.0,1475.0,15.593220338983052
2314785,92.0,466.0,2020.0,23.06930693069307
2314787,72.0,365.0,1578.0,23.130544993662863
2314789,95.0,186.0,1946.0,9.558067831449128
2314793,88.0,347.0,3124.0,11.107554417413573
2314795,82.0,438.0,1781.0,24.59292532285233
2314809,87.0,438.0,2358.0,18.575063613231553
2314815,87.0,255.0,2401.0,10.620574760516453
2314822,82.0,369.0,1553.0,23.76046361880232
2400030,90.0,1747.0,8630.0,20.243337195828506
2400060,89.0,14124.0,77600.0,18.201030927835053
2400090,72.0,34513.0,80577.0,42.832321878451665
2400120,89.0,24665.0,113143.0,21.799846212315387
2400150,94.0,1915.0,15901.0,12.043267719011382
2400180,89.0,1075.0,5782.0,18.59218263576617
2400210,96.0,3073.0,25290.0,12.151047844998022
2400240,91.0,4067.0,15272.0,26.6304347826087
2400270,93.0,3976.0,27014.0,14.718294217812986
2400300,82.0,1243.0,4765.0,26.08604407135362
2400330,92.0,5381.0,42126.0,12.773584009875137
2400360,90.0,561.0,3813.0,14.712824547600317
2400390,89.0,5837.0,37780.0,15.449973530968766
2400420,92.0,6377.0,56787.0,11.229682849948052
2400450,92.0,418.0,1995.0,20.952380952380953
2400480,88.0,29702.0,161945.0,18.34079471425484
2400510,78.0,32818.0,143455.0,22.87686033947928
2400540,96.0,1149.0,7779.0,14.77053605861936
2400570,87.0,730.0,2918.0,25.01713502398903
2400600,95.0,3321.0,17861.0,18.593583785902247
2400630,94.0,738.0,4646.0,15.884631941455016
2400660,93.0,3917.0,22523.0,17.39111130844026
2400690,83.0,3442.0,14956.0,23.014174913078364
2400720,93.0,1362.0,7027.0,19.38238223993169
2500001,82.0,289.0,2266.0,12.753751103265667
2500013,92.0,148.0,1520.0,9.736842105263158
2500028,95.0,142.0,1574.0,9.021601016518424
2500058,95.0,126.0,408.0,30.88235294117647
2500067,95.0,76.0,1426.0,5.329593267882188
2500082,87.0,172.0,1237.0,13.904607922392886
2500085,95.0,52.0,984.0,5.284552845528456
2500541,95.0,112.0,1002.0,11.177644710578845
2500544,87.0,224.0,1852.0,12.095032397408207
2500554,99.0,233.0,1380.0,16.884057971014492
2500556,31.0,831.0,1609.0,51.64698570540709
2501650,92.0,214.0,1950.0,10.974358974358974
2501710,96.0,313.0,5497.0,5.6940149172275785
2501800,93.0,357.0,3695.0,9.6617050067659
2501860,82.0,319.0,2147.0,14.857941313460644
2501920,91.0,222.0,1342.0,16.542473919523097
2501950,94.0,430.0,5833.0,7.371849819989714
2501980,93.0,477.0,5632.0,8.469460227272728
2502040,95.0,112.0,2419.0,4.6300124018189335
2502100,95.0,171.0,2625.0,6.514285714285714
2502110,95.0,138.0,1113.0,12.398921832884096
2502160,77.0,386.0,1534.0,25.16297262059974
2502190,91.0,737.0,5782.0,12.746454514008992
2502220,92.0,189.0,2612.0,7.23583460949464
2502310,88.0,713.0,4736.0,15.05489864864865
2502400,95.0,164.0,2647.0,6.195693237627503
2502430,92.0,228.0,2323.0,9.814894532931554
2502460,87.0,278.0,2166.0,12.83471837488458
2502490,98.0,189.0,4593.0,4.11495754408883
2502530,92.0,317.0,1257.0,25.218774860779636
2502640,88.0,527.0,4443.0,11.861354940355616
2502670,87.0,373.0,4829.0,7.724166494098157
2502710,99.0,57.0,1224.0,4.6568627450980395
2502715,87.0,158.0,1680.0,9.404761904761903
2502740,98.0,52.0,854.0,6.0889929742388755
2502790,75.0,13466.0,54476.0,24.719142374623686
2502820,92.0,216.0,1973.0,10.947795235681705
2502940,93.0,457.0,5690.0,8.031634446397188
2503030,94.0,395.0,5255.0,7.516650808753568
2503070,95.0,3.0,456.0,0.6578947368421052
2503080,95.0,89.0,1278.0,6.964006259780908
2503090,74.0,3881.0,16417.0,23.640129134433817
2503150,93.0,587.0,7623.0,7.700380427653155
2503240,95.0,255.0,3577.0,7.1288789488398105
2503270,88.0,1120.0,6916.0,16.194331983805668
2503300,98.0,211.0,3204.0,6.585518102372035
2503310,92.0,89.0,591.0,15.059221658206429
2503360,92.0,153.0,1578.0,9.695817490494296
2503390,92.0,155.0,1603.0,9.669369931378665
2503510,93.0,319.0,4859.0,6.565136859436098
2503540,59.0,1448.0,6328.0,22.88242730720607
2503660,81.0,1329.0,7310.0,18.180574555403556
2503750,87.0,259.0,1873.0,13.82808328884143
2503870,98.0,120.0,1272.0,9.433962264150944
2503990,92.0,373.0,3462.0,10.774119006354708
2504020,93.0,228.0,3642.0,6.260296540362438
2504050,87.0,343.0,2645.0,12.967863894139883
2504140,82.0,550.0,2982.0,18.443997317236754
2504200,91.0,245.0,2912.0,8.413461538461538
2504290,95.0,47.0,1192.0,3.942953020134228
2504320,89.0,467.0,3760.0,12.420212765957448
2504360,91.0,239.0,3723.0,6.419554123019071
2504410,96.0,160.0,3105.0,5.152979066022544
2504440,95.0,308.0,2296.0,13.414634146341465
2504500,98.0,200.0,2641.0,7.572889057175312
2504560,90.0,258.0,1524.0,16.92913385826772
2504590,87.0,181.0,1568.0,11.543367346938776
2504620,96.0,240.0,3728.0,6.437768240343347
2504770,79.0,1364.0,6880.0,19.82558139534884
2504800,92.0,189.0,2049.0,9.224011713030746
2504830,71.0,2686.0,9851.0,27.266267384021926
2504860,84.0,463.0,3379.0,13.702278780704347
2504890,76.0,1471.0,5368.0,27.40312965722802
2504950,95.0,184.0,2599.0,7.079646017699115
2504980,82.0,1174.0,8444.0,13.903363334912363
2505010,97.0,381.0,5212.0,7.310053722179585
2505020,92.0,101.0,474.0,21.308016877637133
2505070,92.0,226.0,2817.0,8.022719204827832
2505130,82.0,528.0,2348.0,22.487223168654175
2505220,95.0,123.0,1333.0,9.227306826706675
2505280,86.0,442.0,2797.0,15.802645691812655
2505370,95.0,235.0,3222.0,7.293606455617629
2505470,94.0,168.0,1509.0,11.133200795228628
2505480,93.0,298.0,2163.0,13.777161349976886
2505485,98.0,122.0,1397.0,8.732999284180387
2505500,98.0,100.0,2357.0,4.242681374628765
2505670,92.0,93.0,1777.0,5.233539673607203
2505730,96.0,225.0,3162.0,7.115749525616698
2505740,92.0,138.0,717.0,19.246861924686193
2505790,95.0,152.0,2684.0,5.663189269746647
2505880,95.0,102.0,1095.0,9.315068493150685
2505970,81.0,1712.0,7175.0,23.86062717770035
2506090,99.0,201.0,4337.0,4.634540004611483
2506240,95.0,158.0,2910.0,5.429553264604811
2506270,72.0,1426.0,5296.0,26.92598187311178
2506330,98.0,183.0,3481.0,5.257110025854639
2506390,87.0,301.0,2632.0,11.436170212765957
2506480,92.0,105.0,1871.0,5.611972207375735
2506510,95.0,207.0,2041.0,10.142087212150908
2506660,72.0,3645.0,16097.0,22.643970926259552
2506720,95.0,159.0,1585.0,10.03154574132492
2506780,87.0,924.0,5871.0,15.738375063873274
2506840,96.0,221.0,7290.0,3.0315500685871055
2506930,97.0,64.0,1583.0,4.042956411876184
2506960,95.0,94.0,1663.0,5.652435357787132
2506990,96.0,150.0,2876.0,5.21557719054242
2507020,80.0,2358.0,14462.0,16.304798783017564
2507050,90.0,274.0,2656.0,10.316265060240964
2507110,74.0,3144.0,15505.0,20.277329893582717
2507140,95.0,86.0,2185.0,3.935926773455378
2507170,80.0,1009.0,6225.0,16.208835341365464
2507230,94.0,281.0,3765.0,7.463479415670651
2507260,97.0,218.0,3094.0,7.045895281189399
2507320,79.0,691.0,4389.0,15.743905217589427
2507350,97.0,200.0,4187.0,4.776689754000478
2507380,92.0,153.0,643.0,23.79471228615863
2507410,95.0,138.0,1794.0,7.6923076923076925
2507440,92.0,237.0,1658.0,14.294330518697226
2507530,97.0,89.0,2636.0,3.376327769347496
2507560,90.0,530.0,4369.0,12.130922407873657
2507590,96.0,182.0,2271.0,8.014090708938793
2507620,94.0,220.0,3591.0,6.126427179058758
2507680,92.0,164.0,2265.0,7.240618101545254
2507740,89.0,1298.0,7314.0,17.746786983866556
2507770,95.0,302.0,3173.0,9.5178064922786
2507860,85.0,543.0,4031.0,13.47060282808236
2507890,92.0,104.0,1822.0,5.708013172338091
2507920,95.0,88.0,1314.0,6.69710806697108
2507980,94.0,178.0,4210.0,4.228028503562945
2507985,87.0,72.0,542.0,13.284132841328416
2508050,99.0,157.0,1426.0,11.009817671809255
2508250,82.0,239.0,1623.0,14.72581638940234
2508280,87.0,107.0,1429.0,7.4877536738978305
2508310,95.0,205.0,3342.0,6.134051466187911
2508320,95.0,31.0,697.0,4.447632711621234
2508340,97.0,295.0,5475.0,5.3881278538812785
2508370,97.0,291.0,5666.0,5.135898340981291
2508430,59.0,3021.0,12617.0,23.943885234207816
2508440,91.0,132.0,2208.0,5.978260869565218
2508580,95.0,152.0,2269.0,6.698986337593654
2508610,96.0,979.0,12734.0,7.688079158159258
2508650,95.0,76.0,548.0,13.86861313868613
2508700,96.0,455.0,4807.0,9.465363012273768
2508730,95.0,350.0,4166.0,8.401344215074412
2508790,94.0,282.0,2974.0,9.482178883658372
2508820,98.0,128.0,2488.0,5.144694533762058
2508850,93.0,306.0,2656.0,11.521084337349398
2508860,95.0,81.0,498.0,16.265060240963855
2508910,95.0,165.0,1464.0,11.270491803278688
2508940,92.0,289.0,2175.0,13.28735632183908
2508950,95.0,104.0,489.0,21.267893660531698
2508960,98.0,97.0,1246.0,7.784911717495987
2509000,93.0,236.0,2464.0,9.57792207792208
2509030,95.0,133.0,2198.0,6.050955414012739
2509060,94.0,436.0,3405.0,12.804698972099851
2509140,95.0,28.0,534.0,5.2434456928838955
2509150,95.0,112.0,1255.0,8.924302788844622
2509270,87.0,217.0,1675.0,12.955223880597014
2509310,82.0,34.0,614.0,5.537459283387622
2509420,98.0,601.0,2894.0,20.76710435383552
2509450,95.0,204.0,2469.0,8.262454434993925
2509630,81.0,1278.0,5478.0,23.329682365826944
2509720,92.0,760.0,7389.0,10.285559615644878
2509870,92.0,1129.0,9180.0,12.29847494553377
2509900,82.0,78.0,846.0,9.219858156028367
2509930,77.0,643.0,2750.0,23.381818181818183
2509990,96.0,148.0,4118.0,3.5939776590577948
2510050,80.0,1093.0,7540.0,14.49602122015915
2510170,87.0,298.0,2175.0,13.701149425287356
2510380,82.0,904.0,3602.0,25.09716823986674
2510470,92.0,228.0,2609.0,8.738980452280568
2510500,82.0,496.0,2587.0,19.17278701198299
2510560,92.0,216.0,2983.0,7.241032517599731
2510590,92.0,114.0,2001.0,5.697151424287856
2510615,99.0,94.0,1325.0,7.09433962264151
2510620,97.0,179.0,3489.0,5.130409859558613
2510770,95.0,621.0,5976.0,10.39156626506024
2510830,96.0,196.0,1892.0,10.359408033826638
2510890,84.0,669.0,4886.0,13.692181743757676
2510920,92.0,256.0,1899.0,13.480779357556608
2510930,92.0,330.0,648.0,50.92592592592593
2511010,67.0,642.0,2002.0,32.06793206793207
2511020,96.0,143.0,1426.0,10.02805049088359
2511050,95.0,88.0,1123.0,7.836153161175423
2511060,95.0,141.0,732.0,19.262295081967213
2511130,77.0,5704.0,25341.0,22.508977546268895
2511220,92.0,280.0,2344.0,11.945392491467576
2511250,91.0,357.0,3492.0,10.2233676975945
2511400,92.0,100.0,1419.0,7.047216349541931
2511430,92.0,226.0,2209.0,10.23087369850611
2511460,95.0,245.0,2099.0,11.672224868985232
2511490,98.0,238.0,1784.0,13.340807174887892
2511520,89.0,1281.0,7848.0,16.322629969418962
2511580,93.0,269.0,3479.0,7.732106927277954
2511735,94.0,149.0,987.0,15.096251266464034
2511740,92.0,307.0,2564.0,11.973478939157566
2511760,95.0,141.0,1696.0,8.31367924528302
2511800,95.0,85.0,715.0,11.888111888111888
2511850,82.0,193.0,1760.0,10.965909090909092
2511880,96.0,390.0,7080.0,5.508474576271186
2511910,95.0,261.0,3382.0,7.71732702542874
2511970,95.0,220.0,3728.0,5.901287553648069
2512000,82.0,773.0,5650.0,13.681415929203538
2512060,77.0,417.0,2253.0,18.508655126498
2512180,92.0,258.0,2506.0,10.295291300877892
2512210,97.0,123.0,2704.0,4.548816568047338
2512240,67.0,375.0,1855.0,20.21563342318059
2512270,97.0,518.0,5106.0,10.144927536231885
2512510,89.0,576.0,3986.0,14.450577019568488
2512600,97.0,214.0,3944.0,5.425963488843814
2512630,88.0,880.0,5286.0,16.647748770336737
2512660,98.0,176.0,4958.0,3.5498184751916093
2512750,95.0,132.0,2488.0,5.305466237942122
2512810,99.0,118.0,3082.0,3.8286826735885784
2512840,86.0,920.0,5830.0,15.780445969125214
2512930,94.0,462.0,3905.0,11.830985915492958
2512950,97.0,42.0,1254.0,3.349282296650718
2513050,97.0,196.0,3335.0,5.877061469265367
2513110,94.0,256.0,4806.0,5.326674989596338
2513170,82.0,282.0,2000.0,14.099999999999998
2513200,90.0,500.0,4615.0,10.834236186348862
2513230,84.0,3657.0,24730.0,14.78770723817226
2600005,73.0,1973.0,4016.0,49.1284860557769
2600013,82.0,568.0,3264.0,17.401960784313726
2600015,77.0,3931.0,11123.0,35.34118493212263
2600016,95.0,774.0,4011.0,19.29693343305909
2600139,87.0,876.0,2308.0,37.954939341421145
2600164,87.0,5.0,709.0,0.7052186177715092
2600168,95.0,388.0,2269.0,17.100044072278536
2600171,92.0,116.0,529.0,21.928166351606805
2600225,95.0,520.0,1918.0,27.111574556830032
2600227,77.0,574.0,1136.0,50.52816901408451
2600232,95.0,381.0,1408.0,27.05965909090909
2600242,82.0,1157.0,2013.0,57.47640337804272
2600284,92.0,391.0,1509.0,25.911199469847578
2600949,47.0,164.0,214.0,76.63551401869158
2600952,92.0,216.0,1495.0,14.448160535117058
2600956,92.0,356.0,1961.0,18.15400305966344
2600961,92.0,235.0,1254.0,18.74003189792663
2600969,67.0,420.0,1709.0,24.57577530719719
2600972,34.0,498.0,2840.0,17.535211267605632
2600977,92.0,18.0,599.0,3.005008347245409
2600981,72.0,157.0,457.0,34.35448577680525
2600993,92.0,119.0,417.0,28.53717026378897
2601030,92.0,199.0,532.0,37.40601503759399
2601050,52.0,509.0,1029.0,49.46550048590865
2601070,37.0,690.0,2498.0,27.622097678142516
2601077,30.0,349.0,741.0,47.09851551956815
2601095,87.0,147.0,645.0,22.79069767441861
2601103,77.0,41255.0,51533.0,80.05549841848912
2601104,12.0,15.0,508.0,2.952755905511811
2601950,87.0,781.0,2669.0,29.261895841139
2601980,81.0,398.0,1954.0,20.36847492323439
2602190,92.0,256.0,1549.0,16.52679147837314
2602220,64.0,1143.0,2538.0,45.0354609929078
2602520,87.0,535.0,3846.0,13.910556422256889
2602550,93.0,315.0,2675.0,11.775700934579438
2602640,92.0,434.0,2125.0,20.423529411764708
2602670,92.0,189.0,1513.0,12.491738268341043
2602730,78.0,549.0,3837.0,14.308053166536356
2602790,92.0,727.0,5982.0,12.15312604480107
2602820,89.0,3698.0,17465.0,21.17377612367592
2603240,95.0,187.0,1848.0,10.11904761904762
2603540,67.0,254.0,888.0,28.60360360360361
2603690,88.0,612.0,3358.0,18.225134008338298
2603870,57.0,337.0,1170.0,28.8034188034188
2603900,87.0,408.0,2449.0,16.6598611678236
2604260,82.0,2038.0,7555.0,26.975512905360688
2604440,87.0,172.0,1027.0,16.747809152872446
2604470,93.0,606.0,4400.0,13.772727272727272
2604530,92.0,312.0,1797.0,17.362270450751254
2604830,65.0,1502.0,2192.0,68.52189781021897
2604950,77.0,291.0,1473.0,19.75560081466395
2605010,96.0,570.0,3987.0,14.296463506395789
2605430,32.0,1001.0,3615.0,27.69017980636238
2605780,72.0,307.0,1883.0,16.303770578863517
2605820,87.0,193.0,1909.0,10.110005238344682
2605850,97.0,474.0,8137.0,5.825242718446602
2606090,95.0,589.0,5455.0,10.7974335472044
2606500,87.0,176.0,1411.0,12.473423104181432
2606570,87.0,436.0,2519.0,17.308455736403335
2606600,67.0,279.0,1402.0,19.90014265335235
2606720,95.0,204.0,1872.0,10.897435897435898
2606780,77.0,681.0,1615.0,42.1671826625387
2606870,94.0,588.0,6058.0,9.706173654671508
2606990,67.0,174.0,1457.0,11.942347288949898
2607080,77.0,566.0,2016.0,28.075396825396822
2607140,82.0,103.0,1659.0,6.208559373116335
2607320,95.0,142.0,1822.0,7.793633369923161
2607560,94.0,559.0,3944.0,14.173427991886408
2607590,77.0,662.0,3351.0,19.75529692629066
2607620,91.0,441.0,4938.0,8.930741190765493
2607690,52.0,256.0,1367.0,18.72713972201902
2607890,82.0,1468.0,4774.0,30.749895266024296
2608040,77.0,289.0,1710.0,16.900584795321638
2608070,77.0,504.0,1858.0,27.125941872981706
2608520,85.0,424.0,3532.0,12.004530011325029
2608580,72.0,730.0,2474.0,29.50687146321746
2608770,82.0,443.0,2428.0,18.245469522240526
2608910,82.0,230.0,1687.0,13.633669235328986
2608940,94.0,255.0,2454.0,10.39119804400978
2609150,87.0,313.0,1530.0,20.45751633986928
2609560,72.0,486.0,2075.0,23.42168674698795
2609570,92.0,2097.0,16188.0,12.954040029651596
2609750,82.0,237.0,1559.0,15.202052597819115
2609840,87.0,431.0,1795.0,24.011142061281337
2609900,90.0,918.0,7409.0,12.390336077743283
2609930,82.0,276.0,1606.0,17.18555417185554
2610080,34.0,1689.0,3139.0,53.80694488690666
2610110,65.0,368.0,3039.0,12.10924646265219
2610140,77.0,528.0,2971.0,17.771794008751264
2610380,57.0,292.0,1410.0,20.70921985815603
2610590,52.0,742.0,2200.0,33.72727272727273
2610620,87.0,242.0,1902.0,12.723449001051526
2610830,91.0,246.0,2662.0,9.241172051089409
2610860,92.0,308.0,1819.0,16.932380428807036
2611030,82.0,284.0,1563.0,18.170185540627
2611140,82.0,347.0,2079.0,16.69071669071669
2611430,86.0,754.0,5788.0,13.026952315134762
2611550,97.0,273.0,3202.0,8.525921299188008
2611600,95.0,2056.0,20956.0,9.81103263981676
2611610,82.0,614.0,2511.0,24.45240939864596
2611640,47.0,948.0,1800.0,52.666666666666664
2611910,77.0,256.0,1292.0,19.814241486068113
2612030,97.0,252.0,3641.0,6.921175501235924
2612150,77.0,585.0,2235.0,26.174496644295303
2612300,92.0,189.0,1622.0,11.652281134401973
2612330,87.0,248.0,1442.0,17.198335644937586
2612420,93.0,434.0,4100.0,10.585365853658535
2612450,70.0,1872.0,2827.0,66.21860629642731
2612480,94.0,104.0,2921.0,3.560424512153372
2612600,93.0,446.0,3651.0,12.215831279101616
2612690,82.0,429.0,2409.0,17.80821917808219
2612930,67.0,794.0,1113.0,71.33872416891285
2612990,95.0,366.0,2739.0,13.362541073384444
2613500,82.0,365.0,2241.0,16.28737170905846
2613530,92.0,129.0,1728.0,7.465277777777778
2614070,91.0,1345.0,9451.0,14.231298275314783
2614100,77.0,306.0,1233.0,24.817518248175183
2614230,72.0,878.0,1326.0,66.21417797888385
2614250,91.0,396.0,3560.0,11.123595505617978
2614280,73.0,756.0,2939.0,25.72303504593399
2614460,78.0,1020.0,2659.0,38.36028582173749
2614520,67.0,2824.0,4617.0,61.16525882607754
2614550,85.0,540.0,4305.0,12.54355400696864
2614610,96.0,712.0,9822.0,7.24903278354714
2614730,87.0,264.0,2863.0,9.2210967516591
2614760,95.0,78.0,1269.0,6.1465721040189125
2614820,94.0,934.0,5223.0,17.88244304039824
2615060,92.0,155.0,1959.0,7.912200102092905
2615150,77.0,400.0,1941.0,20.607934054611025
2615390,80.0,541.0,2751.0,19.665576154125773
2615540,65.0,971.0,3963.0,24.50164017158718
2615730,82.0,465.0,3102.0,14.990328820116051
2615870,87.0,555.0,3756.0,14.77635782747604
2615970,67.0,190.0,1590.0,11.949685534591197
2615990,82.0,346.0,1688.0,20.497630331753555
2616080,82.0,440.0,1907.0,23.072889355007867
2616110,87.0,493.0,2167.0,22.75034610059991
2616320,95.0,145.0,2163.0,6.703652334720296
2616350,91.0,879.0,8348.0,10.529468136080498
2616380,79.0,734.0,6231.0,11.779810624297864
2616410,95.0,512.0,4359.0,11.745813259922
2616440,71.0,4287.0,15661.0,27.373730923951214
2616470,94.0,543.0,5996.0,9.056037358238829
2616500,87.0,350.0,1782.0,19.640852974186306
2617160,89.0,471.0,3747.0,12.57005604483587
2617220,95.0,216.0,1845.0,11.707317073170731
2617250,88.0,394.0,4046.0,9.738012852199704
2617400,87.0,199.0,2677.0,7.433694434067986
2617520,77.0,926.0,3290.0,28.14589665653495
2617730,95.0,357.0,2793.0,12.781954887218044
2617760,54.0,928.0,1920.0,48.333333333333336
2617820,87.0,319.0,1439.0,22.1681723419041
2617910,94.0,516.0,5556.0,9.287257019438446
2617940,96.0,295.0,2657.0,11.102747459540836
2617970,82.0,368.0,2662.0,13.82419233658903
2618030,47.0,1533.0,3429.0,44.70691163604549
2618180,72.0,106.0,1187.0,8.930075821398484
